N,P,K,temperature,humidity,ph,rainfall,label
27.08015616593292,50.89926014234075,44.08176913070167,20.14572205378124,68.86721826891355,6.727029538170498,894.9638640269161,pigeonpea
36.33453344619632,57.75193125480328,59.38861538411004,28.946428588984965,64.19692019341086,6.024655976692988,830.8817913389148,pigeonpea
36.24116795812387,62.095279176944295,45.053122992046674,25.221246339562896,50.527053622116135,7.443760480664254,656.6327017412168,pigeonpea
36.39021401770232,44.51043528626502,45.859090510167185,27.09605644857143,62.01773820981107,6.053400459594849,625.5146543314307,pigeonpea
27.153184558101998,44.487086719573384,52.527517168120994,22.56962450904407,60.37167368261307,6.6766466359127605,781.8042683605986,pigeonpea
34.26424612457491,40.15768764928377,47.08851951008941,27.921256472704762,56.16748580162727,6.830356879465833,604.1296960234941,pigeonpea
23.707402655502758,60.33086988807403,59.77292381818645,24.013237992065058,66.28990335666856,7.482267587427582,908.9572970499987,pigeonpea
34.28988806874365,46.386842602429525,49.919156249606544,28.682761857127364,63.640150487125965,6.270214277481065,629.01434735906,pigeonpea
37.7633373932625,41.75333188525459,50.67924835197729,21.98170031151429,52.23492403179424,6.643969978542258,775.4339759218261,pigeonpea
21.27964706132228,64.32902539878671,54.902097211848485,25.418935563825293,59.16529322698672,7.0560749302690775,792.6168057908748,pigeonpea
29.562497844314255,69.47674814936721,53.22951439253393,29.683438895489267,67.74786094754805,6.675195463072198,848.0979695835329,pigeonpea
28.50775511200026,40.021628894699944,57.3347569041881,24.97306267668057,59.35945249941247,6.452727292131916,755.3918716030076,pigeonpea
39.851223212835386,57.07727288518302,54.648946323587175,28.569775407334298,63.06179334585351,7.2556514585275735,830.9163737955797,pigeonpea
23.60919476904906,46.29269654886134,55.301261296656456,26.643625609941992,68.71173246179455,7.038134124848811,692.8344865466427,pigeonpea
30.139749361250523,43.16536638941271,54.319996763651616,29.518067104530218,50.076782210798044,7.263059818967273,797.9087959821287,pigeonpea
32.56163010156102,66.62098914210566,51.50697148215863,26.389827890893567,58.19809095529173,6.47356569230254,827.4168644135186,pigeonpea
25.87836541840691,66.46560726152349,55.267435375654124,25.97411946225197,63.73262203397371,6.486794280961455,764.6524488270989,pigeonpea
30.918297286404286,48.49892122802083,52.80117849910065,24.14897329545819,60.247122330194074,7.348279115673477,720.4160340434217,pigeonpea
33.55940518026509,42.701733847700254,47.503736151787336,29.601658188447207,57.0912705586573,6.87353708610327,781.6803629506196,pigeonpea
31.269420778569277,57.22084339451113,56.632322175020334,29.04400558433165,53.61137641136723,7.10037897422138,760.9376778944,pigeonpea
28.27235771148872,50.00300363116173,41.74187780633043,22.180052057616763,67.84613627902226,6.9007102640994535,782.634905367713,pigeonpea
38.527229408334875,41.37246729980753,54.4317983562809,21.746844085457326,65.40421903322284,6.627183210014517,804.1990863197905,pigeonpea
20.57154670459527,57.76919191392923,56.08440232738178,25.961660460954825,67.32068978077119,7.162419226633974,770.9861487772076,pigeonpea
27.353493802929364,45.148395935744034,57.415353373683544,23.62939690313658,59.18838602180527,7.280597672711567,776.7768223054877,pigeonpea
39.62422762050491,56.0606841899951,52.97208767040844,24.705416047560544,50.94370020344938,6.753630949877821,801.6081073413891,pigeonpea
23.913650233788257,48.6948229893702,55.564527272203705,24.779761299034995,51.849027326736156,7.363347629638203,839.3801101745963,pigeonpea
35.76756171801516,58.9952366037127,51.88468791632056,21.97306278060501,60.13776491926875,7.188269477709934,629.86498588765,pigeonpea
36.9862003948288,54.06140350518764,58.53213387503431,24.620291415779597,65.56220072126892,6.90227354288978,621.0782113136132,pigeonpea
27.81509625943291,69.24230589691533,52.007998050894486,26.819494520127506,50.72766710057083,6.248853926720339,950.4607777319499,pigeonpea
33.35764605511935,64.65089077748061,58.70780972996955,20.292188575516942,55.16647377322843,7.420294111592948,662.8462531731418,pigeonpea
28.332977074975407,40.0904897979466,56.235941281898434,22.478238598647703,55.27844288048225,7.296302862177784,950.4296591069992,pigeonpea
32.65116610170159,47.252238357738776,58.340399528714556,21.082295503313755,52.77435497804332,6.012417857294095,943.3055862650151,pigeonpea
34.58609580154514,44.70982667966773,51.182025255713455,23.769540204801626,51.42776644508823,6.541246543666135,643.2664398612075,pigeonpea
26.77388588624582,45.28651071843699,56.61774527010388,20.705014200107104,61.15353094463262,7.381822970206857,938.0963229264886,pigeonpea
39.23013685117643,63.67813902367803,56.570237204092805,26.7081934665855,55.43054481829352,6.500436354923209,849.8348898664892,pigeonpea
35.73210693521744,58.63680788192938,40.268429065811155,25.743856577567072,55.31579012626674,6.620019754904793,673.1771425721157,pigeonpea
25.72690809437656,50.11884389004969,59.18056800702327,20.640209910782453,61.12066937507479,6.276720466239184,743.3924941640988,pigeonpea
28.561979625981145,50.63719383488898,56.30536039324163,24.31098990894019,57.80592884512341,7.05638018287442,795.4817149659896,pigeonpea
21.27328668774652,52.204498242687606,45.61455605107448,26.889028239530475,55.11164623088711,6.426402148850455,754.4628862441947,pigeonpea
27.996221623195463,58.745885426864405,51.36059279832195,28.409389307918403,58.68339513413382,6.274572011603505,646.6676718786043,pigeonpea
23.907302414168207,58.136503833033444,50.56476743649007,21.69232242166528,50.84832134196581,6.350018989872812,726.260612265289,pigeonpea
22.203414036460515,55.743734367214515,50.89531159302285,20.95629922263534,59.34054414209645,6.960665577666965,692.4344251130052,pigeonpea
29.368714546024904,49.23370403173783,45.67353258418787,28.325812879621328,67.70786422074772,6.939015574600181,846.660549861683,pigeonpea
25.125333659411254,46.07667489148724,54.330582049121105,24.52027809125448,57.98505589224806,6.1632224807550875,604.5500411742609,pigeonpea
30.76783603067099,52.362761086522184,50.55575679073875,22.17527244963968,56.967048424231436,6.80023290510959,715.41585598036,pigeonpea
26.7453357381802,40.96408675539887,43.462075745053156,28.740224272474848,60.69822820581931,6.748965398286163,836.1702569603312,pigeonpea
27.842791237226894,63.3392135909452,40.17912439792005,24.62089441063588,58.324012557806626,7.460674762008786,812.2612308098072,pigeonpea
31.179357353424358,63.10687126757839,50.06754546742633,23.59807231991743,68.52356800761052,6.424879735220825,691.4380272646284,pigeonpea
38.0653653097112,51.30631939141626,55.18042365225227,27.990780157850086,68.26516825701593,6.432361842754711,632.7070626579251,pigeonpea
37.73186966310372,61.43930826142137,44.15188151963373,24.442279269032003,64.50717900195056,6.575980694160618,649.572282808313,pigeonpea
39.57154305192045,52.50605103255995,48.589515404912554,25.4573914171875,54.137899390038584,7.284953181704994,623.6933786083013,pigeonpea
26.589615646564575,66.38044653816881,59.26964144221269,28.005337244265235,56.82214666296396,6.912821670464721,641.7273317319666,pigeonpea
38.828038676059364,50.84273616396736,49.440939612244144,26.436795111576636,63.68039266112469,6.749899137191882,681.7554313923254,pigeonpea
37.45473721171574,61.806368356093145,58.5942029938356,27.20482152019418,69.61325997943847,6.15624014844656,714.4188387612985,pigeonpea
39.44296925752058,67.11778075649231,51.205258594975945,26.459666493099228,63.45628767702526,7.296196773485004,846.6392878137947,pigeonpea
29.265180518036125,41.1038761697078,41.456200475301706,25.613060729764612,69.9994198830476,6.735408565497685,853.1299061130009,pigeonpea
26.274377958253606,62.31707047940384,47.964917112439764,20.493799280276495,53.86576278683496,6.66241331022789,673.0487559282026,pigeonpea
29.127731269883775,45.41397562135007,55.706886830446116,22.96404238117357,69.72646496383766,7.217956009337906,753.8966293559142,pigeonpea
38.82863724793491,65.42189373419448,45.21540079962796,23.865033634370874,60.029486314546794,6.384361183770328,609.8388301320882,pigeonpea
36.738514710674096,40.80968824781699,46.595366978016806,21.15387203054411,61.1975833686502,6.336270695571671,868.9812286022366,pigeonpea
30.409542250110512,57.726187348025896,52.545872242901645,27.635922019973194,63.75849789008876,6.2871673167376665,984.1815533537482,pigeonpea
26.695179076376398,43.34339973691165,44.40598918646015,25.73307569231418,65.38205573854722,7.335921405248238,760.3315671855623,pigeonpea
28.30822146667672,55.35798589768476,50.96984133036716,28.231626806389492,51.217977943387325,6.235268157976291,765.251322825577,pigeonpea
23.20315561755837,62.51118350516792,56.95817133602621,27.63457213351581,57.25588614794525,7.249121589270682,760.5942552176307,pigeonpea
35.1996901567815,48.2369352735865,43.21937884745903,20.816854550052227,64.90108715216459,6.184610076891613,904.7118439897067,pigeonpea
27.087833607670674,41.01052663605558,46.02077055792881,25.223353194781282,60.80800871614083,6.450639806760662,780.1515797661383,pigeonpea
21.823349731986863,53.00074398878968,49.09413879980598,29.262588950673322,60.97022092048371,6.773317360880526,856.4125043016975,pigeonpea
25.05436996920445,63.069328777077665,54.91435131292427,26.0574065341032,54.876276172396544,6.83767002227866,899.4022144669653,pigeonpea
31.048011320332176,60.3642790817687,45.60685082982968,22.33903691603127,68.10652131796402,7.1960999839675654,983.9480446157368,pigeonpea
25.140310136514394,56.804887941490406,44.95765838494912,20.561784437160252,64.06305978686935,6.652764539394195,815.5913376413396,pigeonpea
20.71432962161085,51.12428712524133,52.42313330967586,29.03466082064893,54.16096142018637,6.542818198688844,957.2128514873293,pigeonpea
38.264348080000886,51.01705630888289,51.457686992666346,29.94928479099054,52.42310356289084,6.577816461388012,975.0084056413864,pigeonpea
24.04369913442061,42.40593701660892,53.16823883754605,29.49632022192411,59.44744984690356,6.90578833003808,835.232638479028,pigeonpea
24.20258619253017,69.82926211099918,54.01415354343155,20.40594322880777,61.49088456752633,6.594688656635398,623.7825836275106,pigeonpea
28.98435926102427,58.77753809178045,51.26117514197979,20.22906232677093,52.55123563624073,7.363404564282818,616.6829963108847,pigeonpea
31.83068998235307,46.747892374146986,48.32361190455774,24.21685585171232,53.483043812833294,7.053610628273684,944.1751766031963,pigeonpea
28.280590822230717,48.520649705008,43.61549837051496,26.798427706072257,57.52359036073558,7.409010680091219,830.9031757584848,pigeonpea
22.01513924700155,55.07488499949582,49.819355288808616,26.77581895262935,54.8516286241263,6.926109215752171,781.9643477636456,pigeonpea
26.045586290762703,54.32270204336976,43.037450494531335,26.434492980662004,60.66920209947799,7.290823544266571,843.8064378072742,pigeonpea
38.64784793223751,69.7238282793337,56.61774509761138,22.39601378903601,67.9865949599091,6.471956259860734,939.1882975813326,pigeonpea
22.887045065763836,68.10177460656736,41.744736150279714,24.57779326659231,61.2432647568741,7.4413465662761435,648.6058825480058,pigeonpea
20.268143278223953,60.174553460028925,44.6144539355296,27.35315483724987,51.00660290847867,6.097847772772628,863.4692140581063,pigeonpea
38.01402883904866,65.71749878316928,40.309383292387146,27.91167424674262,65.60266474776898,6.144684704523301,999.1933071720608,pigeonpea
27.167066559431955,46.83063210168255,43.17114545416777,21.484588810141084,66.20390464606517,6.040193813115869,647.3427886355137,pigeonpea
23.163479752190675,48.150529185654804,51.56979004162589,20.62929890636705,60.99479391084022,6.039627706944488,726.1102885463372,pigeonpea
34.24223353242198,65.1279356944124,55.41224998220027,28.43677053708429,64.89512326071113,6.073712100755796,674.1174734825445,pigeonpea
21.127707847966843,50.37624140245187,45.21489793607928,20.191715379988175,53.052093756366126,6.076630790553629,905.7472815116715,pigeonpea
29.000850526333657,48.41047048537767,52.76261897733837,29.350554970012226,69.97056469522748,6.968781102852045,985.5100973732895,pigeonpea
33.58105873492676,51.47410042052529,42.221836724732775,28.445484603373572,57.35941256179118,6.085095555393279,652.926359712286,pigeonpea
28.78441586438114,61.79495319685134,48.78083453434631,29.982724006913585,67.8208790013476,6.415538091310608,934.8321028453713,pigeonpea
37.254869531996746,45.71451212042661,42.265095412975235,29.714077393665,58.686784400003674,7.025818530182954,694.2297528697085,pigeonpea
37.70677001328082,69.74776198979104,58.84957866144596,21.03844104580267,52.04727370092202,6.838935697374159,823.1982808170361,pigeonpea
36.99171724633682,62.822977180817944,57.28988385609904,20.517294123036965,53.75387654403238,6.163580310997938,735.0792402591701,pigeonpea
36.1454687907827,55.10228871878895,46.92448903244433,29.33306965156264,60.366765599231016,7.0273907762358405,645.916924442858,pigeonpea
31.40326997862568,44.01180377758436,41.20332571294298,26.770391915214393,54.72238770789556,6.165835699946825,642.6032390885804,pigeonpea
132.17560668361293,55.519311772203636,90.60773509257268,24.960384402629764,67.54798200482347,6.5754935430669,815.8456300783962,tomato
107.52340066231359,61.26317880142271,117.18941080099034,26.34577001361989,67.14136401061089,6.957921524300685,745.2866971732315,tomato
101.16778082303517,79.84141560407389,117.30397394932731,27.91064909740904,78.15376027470008,6.498112821157049,665.1054508551003,tomato
111.7161277371815,58.790958092038345,110.35033183794823,27.68351711199523,79.24524979024991,6.766849163836154,976.2656736179426,tomato
131.3532842320722,67.36477461413757,113.31014002240377,25.339333922667343,71.97142745105764,6.83748617916472,641.2917311112044,tomato
127.38814710251802,58.51999531989919,112.72240091317146,24.373141512678902,68.44635729609011,6.659490403048649,539.1393654052491,tomato
